일자,공매도 수량(전체),공매도 수량(잔고수량)
2016-07-15,29346,1335712
2016-07-14,26419,1372646
2016-07-13,26725,1398299
2016-07-12,29746,1404528
2016-07-11,17269,1426630
2016-07-08,26097,1434781
2016-07-07,26361,1414489
2016-07-06,19199,1418387
2016-07-05,14586,1432774
2016-07-04,15061,1467656
2016-07-01,17689,1473356
2016-06-30,155537,1504443
