일자,공매도 수량(전체),공매도 수량(잔고수량)
2016-08-24,32521,875387
2016-08-23,12758,870799
2016-08-22,19370,903064
2016-08-19,6677,932304
2016-08-18,15205,949895
2016-08-17,42358,955561
2016-08-16,134732,958304
2016-08-12,65036,904084
2016-08-11,183180,964353
2016-08-10,126497,878949
2016-08-09,46553,862119
2016-08-08,60534,889125
2016-08-05,76427,850028
2016-08-04,141189,817050
2016-08-03,199451,755373
2016-08-02,145511,759664
2016-08-01,83435,717147
2016-07-29,103337,683520
2016-07-28,86569,631344
2016-07-27,71334,624310
2016-07-26,57529,669891
2016-07-25,42686,628689
2016-07-22,15206,624584
2016-07-21,9739,633275
2016-07-20,9545,633538
2016-07-19,26452,657518
2016-07-18,26184,647298
2016-07-15,34344,638943
2016-07-14,31063,641308
2016-07-13,38870,622525
2016-07-12,28451,624055
2016-07-11,20637,627493
2016-07-08,13890,635818
2016-07-07,33722,630676
2016-07-06,18388,607387
2016-07-05,32097,615383
2016-07-04,21638,601043
2016-07-01,21892,600021
2016-06-30,43256,553533
