일자,공매도 수량(전체),공매도 수량(잔고수량)
2020-04-27,90,246762
2020-04-24,48,252475
2020-04-23,180,269305
2020-04-22,0,274454
2020-04-21,50,156966
2020-04-20,9,254722
2020-04-17,118,248585
2020-04-16,159,253344
2020-04-14,280,261461
2020-04-13,190,242250
2020-04-10,215,236745
2020-04-09,4,245047
2020-04-08,59,236145
2020-04-07,234,219266
2020-04-06,90,219459
2020-04-03,238,233835
2020-04-02,245,238948
2020-04-01,262,231400
2020-03-31,96,222925
2020-03-30,123,221521
2020-03-27,21,219519
2020-03-26,40,219942
2020-03-25,158,217105
2020-03-24,561,215241
2020-03-23,35,223449
2020-03-20,3,218873
2020-03-19,199,219836
2020-03-18,0,222874
2020-03-17,2467,226673
2020-03-16,35296,230110
2020-03-13,45160,210454
2020-03-12,30596,213861
2020-03-11,23789,218591
2020-03-10,25210,217777
2020-03-09,29985,223117
2020-03-06,33317,217044
2020-03-05,40644,211170
2020-03-04,20323,197093
2020-03-03,30031,188116
2020-03-02,17039,178665
2020-02-28,20038,165079
2020-02-27,48123,173923
2020-02-26,28451,170567
2020-02-25,27532,168243
2020-02-24,31871,175783
2020-02-21,20724,178920
2020-02-20,21590,174847
2020-02-19,14099,171070
2020-02-18,21806,173354
2020-02-17,14667,168400
2020-02-14,19114,167570
2020-02-13,13483,163835
2020-02-12,24149,161121
2020-02-11,27299,170573
2020-02-10,10486,178310
2020-02-07,17791,174834
2020-02-06,25206,175307
2020-02-05,34157,193326
2020-02-04,36182,175269
2020-02-03,27846,164225
2020-01-31,25759,161881
2020-01-30,61265,161379
2020-01-29,35727,159751
2020-01-28,36895,153806
2020-01-23,32939,158205
2020-01-22,19487,152424
2020-01-21,24744,166502
2020-01-20,22826,165139
2020-01-17,17805,170841
2020-01-16,27980,176144
2020-01-15,25479,173886
2020-01-14,16579,175734
2020-01-13,8080,176736
2020-01-10,9586,174872
2020-01-09,17244,155619
2020-01-08,29965,151689
2020-01-07,22094,145815
2020-01-06,12372,153280
2020-01-03,31957,148286
2020-01-02,8107,141863
2019-12-30,7511,141863
2019-12-27,8887,141887
2019-12-26,31141,141838
2019-12-24,14348,142078
2019-12-23,17476,142047
2019-12-20,14885,167150
2019-12-19,11876,277202
2019-12-18,24660,363543
2019-12-17,32021,453109
2019-12-16,10884,548692
2019-12-13,31715,597263
2019-12-12,15088,652129
2019-12-11,21150,771162
2019-12-10,53452,854013
2019-12-09,19841,960019
2019-12-06,10221,1023332
2019-12-05,23705,1081051
2019-12-04,25131,1165429
2019-12-03,23806,1214698
2019-12-02,12841,1298314
2019-11-29,12480,1360959
2019-11-28,20323,1357175
2019-11-27,17037,1365704
2019-11-26,16512,1372055
2019-11-25,19773,1562143
2019-11-22,29128,1653569
2019-11-21,47924,1735550
2019-11-20,22603,1823725
2019-11-19,24669,1889421
2019-11-18,15656,1943500
2019-11-15,41477,2005228
2019-11-14,11413,1996812
2019-11-13,8732,2021537
2019-11-12,8903,2032034
2019-11-11,7215,2057914
2019-11-08,13666,2046658
2019-11-07,8774,2063773
2019-11-06,12245,2071749
2019-11-05,13354,2077758
2019-11-04,24835,2084749
2019-11-01,20329,2087623
2019-10-31,12249,2115450
2019-10-30,11872,2135884
2019-10-29,7366,2170209
2019-10-28,26698,2189399
2019-10-25,7412,2229476
2019-10-24,9125,2237570
2019-10-23,4601,2242023
2019-10-22,26888,2260441
2019-10-21,13153,2246162
2019-10-18,7047,2240867
2019-10-17,3655,2228671
2019-10-16,9546,2213013
2019-10-15,15411,2217233
2019-10-14,5921,2220605
2019-10-11,14808,2231874
2019-10-10,28274,2215321
2019-10-08,9471,2230639
2019-10-07,14960,2236143
2019-10-04,42416,2230381
2019-10-02,38508,2236455
2019-10-01,38586,2236949
2019-09-30,46123,2237138
2019-09-27,30244,2248604
2019-09-26,28538,2257615
2019-09-25,30961,2260445
2019-09-24,125140,2256886
2019-09-23,56759,2198070
2019-09-20,63157,2172767
2019-09-19,39863,2132953
2019-09-18,56586,2108363
2019-09-17,9593,2067189
2019-09-16,32586,2064696
2019-09-11,46285,2055519
2019-09-10,21148,2015968
2019-09-09,36993,2004474
2019-09-06,28941,1983386
2019-09-05,21165,1958739
2019-09-04,33283,1951134
2019-09-03,13721,1934314
2019-09-02,15631,1930474
2019-08-30,18200,1935426
2019-08-29,19066,1939653
2019-08-28,79432,1946024
2019-08-27,13995,1899977
2019-08-26,22518,1907557
2019-08-23,57815,1910622
2019-08-22,21145,1867828
2019-08-21,54744,1865117
2019-08-20,57384,1839895
2019-08-19,45319,1803817
2019-08-16,47162,1786552
2019-08-14,43320,1746308
2019-08-13,41781,1720235
2019-08-12,36166,1702341
2019-08-09,56517,1669411
2019-08-08,70878,1632256
2019-08-07,55051,1609598
2019-08-06,29532,1579359
2019-08-05,37146,1594958
2019-08-02,53772,1580192
2019-08-01,33848,1551245
2019-07-31,33597,1520772
2019-07-30,47652,1500594
2019-07-29,29460,1450713
2019-07-26,46699,1442455
2019-07-25,100557,1412612
2019-07-24,12794,1363322
2019-07-23,10277,1362931
2019-07-22,14447,1366183
2019-07-19,4361,1368521
2019-07-18,11427,1376166
2019-07-17,14127,1373398
2019-07-16,11816,1370862
2019-07-15,9791,1366246
2019-07-12,13615,1359071
2019-07-11,23050,1343716
2019-07-10,13240,1343706
2019-07-09,14701,1330611
2019-07-08,10369,1320251
2019-07-05,5697,1319103
2019-07-04,12881,1325743
2019-07-03,11717,1332944
2019-07-02,7391,1339630
2019-07-01,14798,1353433
2019-06-28,17841,1349386
2019-06-27,23869,1337527
2019-06-26,12016,1327423
2019-06-25,11181,1317277
2019-06-24,5916,1308410
2019-06-21,11774,1309602
2019-06-20,6972,1313161
2019-06-19,9334,1299334
2019-06-18,6590,1299344
2019-06-17,2542,1304035
2019-06-14,16415,1308110
2019-06-13,24653,1313284
2019-06-12,12392,1323596
2019-06-11,10532,1324718
2019-06-10,12258,1321915
2019-06-07,10090,1322915
2019-06-05,16651,1327635
2019-06-04,10689,1332029
2019-06-03,25547,1309915
2019-05-31,30745,1335764
2019-05-30,17786,1337003
2019-05-29,15938,1336771
2019-05-28,24182,1313177
2019-05-27,59457,1302505
2019-05-24,36546,1272687
2019-05-23,32948,1255773
2019-05-22,34742,1239199
2019-05-21,29216,1225995
2019-05-20,50228,1218095
2019-05-17,28682,1180486
2019-05-16,64026,1162916
2019-05-15,28954,1124810
2019-05-14,20716,1126074
2019-05-13,27363,1115363
2019-05-10,23295,1124931
2019-05-09,15655,1117875
2019-05-08,14241,1147958
2019-05-07,29151,1135796
2019-05-03,20079,1095876
2019-05-02,55922,1070643
2019-04-30,15487,1039021
2019-04-29,73074,1031777
2019-04-26,27787,996218
2019-04-25,22739,979605
2019-04-24,11454,971531
2019-04-23,26402,961869
2019-04-22,5711,929257
2019-04-19,4458,939065
2019-04-18,52174,947100
2019-04-17,16836,903189
2019-04-16,15887,887228
2019-04-15,16832,896888
2019-04-12,7790,896873
2019-04-11,21657,908107
2019-04-10,20555,900986
2019-04-09,24661,883626
2019-04-08,16986,877086
2019-04-05,44706,896266
2019-04-04,24212,896105
2019-04-03,6629,903076
2019-04-02,11274,899960
2019-04-01,2318,903392
2019-03-29,8001,901437
2019-03-28,4128,900628
2019-03-27,9231,900084
2019-03-26,28074,896700
2019-03-25,2078,873001
2019-03-22,12800,855235
2019-03-21,13059,851345
2019-03-20,24967,857006
2019-03-19,14433,850224
2019-03-18,7762,842063
2019-03-15,11209,848117
2019-03-14,19288,864949
2019-03-13,19668,886372
2019-03-12,29388,892725
2019-03-11,14690,874862
2019-03-08,7850,876874
2019-03-07,3695,891711
2019-03-06,8247,896654
2019-03-05,3291,916232
2019-03-04,9895,931039
2019-02-28,58227,940918
2019-02-27,83752,904265
2019-02-26,11015,839937
2019-02-25,2437,866090
2019-02-22,8447,892330
2019-02-21,9914,907023
2019-02-20,42943,918632
2019-02-19,11407,936232
2019-02-18,18694,941273
2019-02-15,17302,955570
2019-02-14,27216,968419
2019-02-13,6270,989466
2019-02-12,34501,988189
2019-02-11,32693,961512
2019-02-08,27213,949577
2019-02-07,16585,956964
2019-02-01,12107,951672
2019-01-31,19308,963292
2019-01-30,51792,978838
2019-01-29,69910,955524
2019-01-28,85233,902763
2019-01-25,1735,835768
2019-01-24,66039,844212
2019-01-23,54656,808567
2019-01-22,21159,773454
2019-01-21,23717,773971
2019-01-18,103770,771631
2019-01-17,27217,739809
2019-01-16,11295,717386
2019-01-15,21030,719329
2019-01-14,6179,711597
2019-01-11,16963,719246
2019-01-10,2834,711610
2019-01-09,23743,718203
2019-01-08,2399,716958
2019-01-07,8095,710561
2019-01-04,11877,709244
2019-01-03,3749,708812
2019-01-02,6485,710588
2018-12-28,3123,705682
2018-12-27,7606,709628
2018-12-26,12834,678478
2018-12-24,6735,678515
2018-12-21,8397,686247
2018-12-20,12887,694975
2018-12-19,15006,693326
2018-12-18,13438,691199
2018-12-17,11056,667398
2018-12-14,11630,671057
2018-12-13,34407,687939
2018-12-12,14018,676355
2018-12-11,3259,668023
2018-12-10,9439,670427
2018-12-07,3300,661510
