일자,공매도 금액(전체),공매도 금액(잔고금액)
2020-07-08,3871000,179607000000.0
2020-07-07,0,176877000000.0
2020-07-06,849000,179902000000.0
2020-07-03,70209500,176345000000.0
2020-07-02,44346500,177271000000.0
2020-07-01,42217500,176179000000.0
2020-06-30,160317000,181196000000.0
2020-06-29,127781000,185585000000.0
2020-06-26,100847500,191289000000.0
2020-06-25,1993103500,182013000000.0
2020-06-24,2511000,173692000000.0
2020-06-23,1104000,156367000000.0
2020-06-22,76222500,147961000000.0
2020-06-19,86630000,128289000000.0
2020-06-18,168218000,126062000000.0
2020-06-17,778446000,126724000000.0
2020-06-16,185636500,126671000000.0
2020-06-15,1852000,121935000000.0
2020-06-12,1076859000,94387502000.0
2020-06-11,51226500,92579272500.0
2020-06-10,146421000,88578344000.0
2020-06-09,254600000,86533125000.0
2020-06-08,390141500,88553543000.0
2020-06-05,360469500,86574411000.0
2020-06-04,192538000,103443000000.0
2020-06-03,83910500,116441000000.0
2020-06-02,0,126949000000.0
2020-06-01,30595000,128954000000.0
2020-05-29,115593000,124604000000.0
2020-05-28,339873000,148445000000.0
2020-05-27,0,136810000000.0
2020-05-26,0,145568000000.0
2020-05-25,0,148159000000.0
2020-05-22,0,137472000000.0
2020-05-21,19800000,128185000000.0
2020-05-20,186622000,120468000000.0
2020-05-19,714993500,69855919000.0
2020-05-18,4515000,121804000000.0
2020-05-15,22578000,121773000000.0
2020-05-14,13359000,127490000000.0
2020-05-13,23577000,124424000000.0
2020-05-12,78593000,121162000000.0
2020-05-11,16516500,116908000000.0
2020-05-08,8453500,115038000000.0
2020-05-07,63336500,116952000000.0
2020-05-06,89676000,119241000000.0
2020-05-04,23681000,111724000000.0
2020-04-29,2593500,107368000000.0
2020-04-28,76754500,108573000000.0
2020-04-27,4937500,107713000000.0
2020-04-24,12705000,107339000000.0
2020-04-23,37430000,108002000000.0
2020-04-22,0,106111000000.0
2020-04-21,88078500,64724457000.0
2020-04-20,25376000,101992000000.0
2020-04-17,41832500,99311527000.0
2020-04-16,48157000,96193713000.0
2020-04-14,162494500,98413941500.0
2020-04-13,184971000,90392976000.0
2020-04-10,169138000,88906338000.0
2020-04-09,516560000,90125050000.0
2020-04-08,81461500,93129111000.0
2020-04-07,176336000,91069299000.0
2020-04-06,3465000,93024868000.0
2020-04-03,0,97582136000.0
2020-04-02,103753000,98778928500.0
2020-04-01,161701000,94375044000.0
2020-03-31,555696000,95610890000.0
2020-03-30,238159500,91492537500.0
2020-03-27,693186500,93067704000.0
2020-03-26,392018000,85602520000.0
2020-03-25,741803000,86837868000.0
2020-03-24,541179500,85404696000.0
2020-03-23,405317500,75131342000.0
2020-03-20,202042500,72543394000.0
2020-03-19,7533000,69224976000.0
2020-03-18,0,71532116000.0
2020-03-17,299992000,72349989000.0
2020-03-16,10185487500,77079020000.0
2020-03-13,9964678000,78864276000.0
2020-03-12,19955953000,81901017000.0
2020-03-11,11442789000,82176300000.0
2020-03-10,3841596000,80440444000.0
2020-03-09,9176003000,77242704000.0
2020-03-06,11145896500,80964911000.0
2020-03-05,14244082000,81677698000.0
2020-03-04,4960643500,75058536000.0
2020-03-03,6746922000,74065775000.0
