일자,공매도 수량(전체),공매도 수량(잔고수량)
2020-05-27,0,2504291
2020-05-26,0,2500579
2020-05-25,1588,2512899
2020-05-22,1648,2466049
2020-05-21,5739,2450053
2020-05-20,1562,2434037
2020-05-19,37,2215732
2020-05-18,926,2447600
2020-05-15,1523,2454977
2020-05-14,1153,2458681
2020-05-13,229,2436881
2020-05-12,598,2431951
2020-05-11,655,2374470
2020-05-08,1044,2351700
2020-05-07,704,2370794
2020-05-06,339,2425908
2020-05-04,544,2418515
2020-04-29,344,2338427
2020-04-28,286,2325235
2020-04-27,1624,2179743
2020-04-24,12,2156262
2020-04-23,757,2218809
2020-04-22,6030,2576699
2020-04-21,11203,2189498
2020-04-20,0,2171193
2020-04-17,455,2451013
2020-04-16,367,2466385
2020-04-14,1139,2510744
2020-04-13,2850,2439097
2020-04-10,1024,2394653
2020-04-09,2488,2457477
2020-04-08,1661,2412048
2020-04-07,1005,2327890
2020-04-06,1695,2360447
2020-04-03,1321,2382660
2020-04-02,1160,2409735
2020-04-01,2069,2420358
2020-03-31,926,2364150
2020-03-30,296,2353804
2020-03-27,760,2343052
2020-03-26,283,2345377
2020-03-25,202,2330052
2020-03-24,2925,2319884
2020-03-23,0,2364647
2020-03-20,0,2339723
2020-03-19,495,2344960
2020-03-18,0,2361547
2020-03-17,10770,2382275
2020-03-16,172515,2401031
2020-03-13,352613,2320623
2020-03-12,192903,2180237
2020-03-11,194580,2195499
2020-03-10,30329,2200332
2020-03-09,137419,2366823
2020-03-06,144274,2201196
2020-03-05,173134,2178834
2020-03-04,250031,2190769
2020-03-03,102525,2133163
2020-03-02,171078,2096140
2020-02-28,110125,2108992
2020-02-27,129797,2149560
2020-02-26,72218,2136832
2020-02-25,93541,2155597
2020-02-24,92998,2134097
2020-02-21,132048,2137655
2020-02-20,160513,2134981
2020-02-19,51195,2100538
2020-02-18,72131,2091237
2020-02-17,51456,2067714
2020-02-14,78034,2037261
2020-02-13,213569,1979680
2020-02-12,135205,1877807
2020-02-11,36229,1868948
2020-02-10,70272,1945605
2020-02-07,133962,1953696
2020-02-06,149559,1961727
2020-02-05,225652,2061174
2020-02-04,172087,1986582
2020-02-03,122676,1951098
2020-01-31,118036,1939914
2020-01-30,107562,1944197
2020-01-29,98331,1957231
2020-01-28,195093,2024764
2020-01-23,117144,2086576
2020-01-22,64123,2052411
2020-01-21,64647,2153821
2020-01-20,136763,2156947
2020-01-17,126697,2261064
2020-01-16,219644,2310802
2020-01-15,143801,2270125
2020-01-14,163224,2212146
2020-01-13,74279,2188325
2020-01-10,161775,2221076
2020-01-09,310436,2228315
2020-01-08,114659,2143700
2020-01-07,81272,2118535
2020-01-06,117408,2159259
2020-01-03,140161,2150034
2020-01-02,48293,2107118
2019-12-30,29152,2103905
2019-12-27,71433,2088917
2019-12-26,172579,2110149
2019-12-24,82632,2155098
2019-12-23,172043,2150825
2019-12-20,47676,2069991
2019-12-19,133436,2063779
2019-12-18,278249,2035669
2019-12-17,177130,1990306
2019-12-16,243887,2001980
2019-12-13,74120,1929036
2019-12-12,58568,1940600
2019-12-11,42955,1937440
2019-12-10,70831,1938680
2019-12-09,163295,1910524
2019-12-06,90899,1912383
2019-12-05,162310,1913002
2019-12-04,122977,1912321
2019-12-03,25822,1990239
2019-12-02,34050,1994371
2019-11-29,81821,2002671
2019-11-28,34866,2030827
2019-11-27,86609,2036977
2019-11-26,39207,1929955
2019-11-25,162274,1914005
2019-11-22,214551,1924965
2019-11-21,237248,1901019
2019-11-20,160102,1909114
2019-11-19,74800,1928836
2019-11-18,26148,1928017
2019-11-15,90705,1927907
2019-11-14,39979,1898065
2019-11-13,51218,1901200
2019-11-12,22754,1901200
2019-11-11,33632,1903066
2019-11-08,51569,1857214
2019-11-07,56941,1909714
2019-11-06,53046,1898152
2019-11-05,86121,1933977
2019-11-04,74783,1763257
2019-11-01,49418,1728679
2019-10-31,40878,1719295
2019-10-30,72653,1719295
2019-10-29,22883,1683420
2019-10-28,31126,1683420
2019-10-25,77012,1695273
2019-10-24,85183,1695351
2019-10-23,92463,1695351
2019-10-22,84558,1681511
2019-10-21,104271,1716613
2019-10-18,81491,1697388
2019-10-17,47210,1675398
2019-10-16,80912,1676636
2019-10-15,30574,1675741
2019-10-14,70836,1698746
2019-10-11,95822,1713960
2019-10-10,70377,1722791
2019-10-08,32404,1677227
2019-10-07,15906,1679431
2019-10-04,42700,1664925
2019-10-02,44865,1664925
2019-10-01,19396,1652211
2019-09-30,64942,1661687
2019-09-27,65253,1623607
2019-09-26,49538,1622552
2019-09-25,40044,1749562
2019-09-24,57726,1780759
2019-09-23,33667,1797460
2019-09-20,220729,1843631
2019-09-19,39935,1832191
2019-09-18,32071,1796485
2019-09-17,58890,1863407
2019-09-16,136432,1814877
2019-09-11,131747,1848007
2019-09-10,85352,1837472
2019-09-09,64878,1801784
2019-09-06,47919,1792953
2019-09-05,31259,1786147
2019-09-04,47550,1796645
2019-09-03,27351,1870160
2019-09-02,32418,1878670
2019-08-30,68292,1894606
2019-08-29,57107,1910299
2019-08-28,56698,1912330
2019-08-27,35851,1921410
2019-08-26,31831,1925953
2019-08-23,50908,1911598
2019-08-22,125111,1925451
2019-08-21,102903,1919260
2019-08-20,105768,1781878
2019-08-19,45392,1775637
2019-08-16,136157,1776892
2019-08-14,80940,1781946
2019-08-13,57507,1781946
2019-08-12,19861,1780088
2019-08-09,15814,1725622
2019-08-08,148220,1687179
2019-08-07,166801,1694626
2019-08-06,256072,1668551
2019-08-05,73598,1664749
2019-08-02,103468,1806535
2019-08-01,63342,1775697
2019-07-31,54744,1674860
2019-07-30,24955,1746861
2019-07-29,35865,1744766
2019-07-26,168084,1791969
2019-07-25,124737,1718576
2019-07-24,27419,1695248
2019-07-23,61845,1715904
2019-07-22,31112,1727615
2019-07-19,75594,1694649
2019-07-18,73867,1648333
2019-07-17,64015,1652708
2019-07-16,16467,1640922
2019-07-15,119707,1646556
2019-07-12,69488,1593673
2019-07-11,100099,1399542
2019-07-10,106811,1314598
2019-07-09,100007,1228441
2019-07-08,128609,1242538
2019-07-05,185857,1147562
2019-07-04,14624,999622
2019-07-03,36853,1055624
2019-07-02,155085,1080205
2019-07-01,83007,1074989
2019-06-28,29893,1094613
2019-06-27,31738,1107147
2019-06-26,74361,1110819
2019-06-25,20752,1060035
2019-06-24,79796,1051772
2019-06-21,64823,1000954
2019-06-20,26016,1026353
2019-06-19,31829,983643
2019-06-18,18820,1006949
2019-06-17,13844,1024447
2019-06-14,88253,981779
2019-06-13,64768,970238
2019-06-12,68997,955460
2019-06-11,55720,960384
2019-06-10,41768,1064694
2019-06-07,59931,1063674
2019-06-05,94944,1075260
2019-06-04,35815,1077259
2019-06-03,132668,1190042
2019-05-31,200045,1151936
2019-05-30,51919,1109483
2019-05-29,123443,1085396
2019-05-28,17195,1053083
2019-05-27,41584,1052934
2019-05-24,30350,1140412
2019-05-23,59117,1161496
2019-05-22,80813,1170136
2019-05-21,59402,1171283
2019-05-20,59071,1176851
2019-05-17,70990,1150658
2019-05-16,121736,1162102
2019-05-15,85502,1142633
2019-05-14,127074,1122497
2019-05-13,72649,1126222
2019-05-10,100471,1166589
2019-05-09,102999,1172388
2019-05-08,58300,1170741
2019-05-07,105804,1240458
2019-05-03,56708,1237008
2019-05-02,48012,1173758
2019-04-30,73340,1133284
2019-04-29,66180,1146202
2019-04-26,56190,1149349
2019-04-25,92969,1151948
2019-04-24,110357,1192293
2019-04-23,46198,1264740
2019-04-22,105561,1235686
2019-04-19,32808,1111534
2019-04-18,168494,1139975
2019-04-17,34879,1095073
2019-04-16,9880,1098244
2019-04-15,37189,1099920
2019-04-12,69638,1146715
2019-04-11,11091,1170919
2019-04-10,70739,1171083
2019-04-09,65263,1131309
2019-04-08,22865,1108689
2019-04-05,49734,1165858
2019-04-04,25616,1167105
2019-04-03,53767,1168683
2019-04-02,101762,1180324
2019-04-01,71250,1125927
2019-03-29,30771,1165186
2019-03-28,9114,1198920
2019-03-27,20762,1195072
2019-03-26,39266,1195990
2019-03-25,47512,1201150
2019-03-22,66435,1130398
2019-03-21,124112,1141174
2019-03-20,34833,1103261
2019-03-19,19444,1081471
2019-03-18,45050,1080749
2019-03-15,28019,1077026
2019-03-14,15314,1071949
2019-03-13,8578,1074189
2019-03-12,25733,1074145
2019-03-11,36965,1115620
2019-03-08,38136,1097326
2019-03-07,68644,1077220
2019-03-06,32622,1047722
2019-03-05,9936,1042043
2019-03-04,41965,1007306
2019-02-28,5137,1034046
2019-02-27,10375,1056963
2019-02-26,12320,1090936
2019-02-25,48929,1142839
2019-02-22,74181,1133564
2019-02-21,10840,1081712
2019-02-20,102111,1080599
2019-02-19,5074,1110551
2019-02-18,17185,1111184
2019-02-15,1494,1130721
2019-02-14,75233,1119119
2019-02-13,47207,1107888
2019-02-12,68284,1165542
2019-02-11,117173,1132329
2019-02-08,30015,1115435
2019-02-07,39813,1184950
2019-02-01,110949,1184603
2019-01-31,22473,1130418
2019-01-30,11220,1197864
2019-01-29,15933,1240866
2019-01-28,4173,1172825
2019-01-25,21697,1182167
2019-01-24,25140,1252719
2019-01-23,93915,1318390
2019-01-22,63886,1281571
2019-01-21,32383,1287726
2019-01-18,36269,1304335
2019-01-17,64837,1316710
2019-01-16,48308,1312609
2019-01-15,65553,1306923
2019-01-14,56195,1344116
2019-01-11,25475,1288755
2019-01-10,74057,1313566
2019-01-09,39706,1284496
2019-01-08,62294,1288908
2019-01-07,29895,1261835
2019-01-04,54202,1278547
2019-01-03,55451,1296536
2019-01-02,38984,1270865
2018-12-28,23315,1236504
2018-12-27,27906,1248075
2018-12-26,79738,1213024
2018-12-24,35191,1225154
2018-12-21,136882,1201299
2018-12-20,39364,1153180
2018-12-19,38168,1122186
2018-12-18,47280,1191576
2018-12-17,41496,1287067
2018-12-14,73260,1348498
2018-12-13,187885,1317186
2018-12-12,51801,1229094
2018-12-11,45866,1227960
2018-12-10,66434,1199650
2018-12-07,12167,1141824
2018-12-06,20160,1168696
2018-12-05,56911,1172796
2018-12-04,24739,1156681
2018-12-03,155099,1272557
2018-11-30,140611,1256737
2018-11-29,20664,1370969
2018-11-28,77575,1367025
2018-11-27,30972,1353537
2018-11-26,15463,1428065
2018-11-23,2758,1579686
2018-11-22,6709,1596362
2018-11-21,7009,1593623
2018-11-20,139242,1608924
2018-11-19,115990,1483277
2018-11-16,142340,1416308
2018-11-15,17971,1416308
2018-11-14,16410,1421694
2018-11-13,14863,1405672
2018-11-12,1184,1421781
2018-11-09,243836,1464969
2018-11-08,8788,1479826
2018-11-07,13400,1487151
2018-11-06,23230,1503038
2018-11-05,14166,1527520
2018-11-02,5976,1621159
2018-11-01,17106,1632799
2018-10-31,5746,1689314
2018-10-30,173744,1797085
2018-10-29,113477,1755435
2018-10-26,88218,1812655
2018-10-25,129100,1793972
2018-10-24,77779,1689876
2018-10-23,99616,1694393
2018-10-22,1754,1663850
2018-10-19,94409,1666768
2018-10-18,5025,1624968
2018-10-17,56651,1632134
2018-10-16,22299,1583205
2018-10-15,26663,1549175
2018-10-12,121043,1525177
2018-10-11,222282,1502475
2018-10-10,216345,1415979
2018-10-08,120458,1303486
2018-10-05,225557,1222406
2018-10-04,289409,1137659
2018-10-02,60723,972219
2018-10-01,123965,918583
2018-09-28,44290,916514
2018-09-27,46419,926286
2018-09-21,55401,901559
2018-09-20,17929,964546
2018-09-19,6747,972861
2018-09-18,4148,972861
2018-09-17,31073,1025300
2018-09-14,20097,1045857
2018-09-13,142940,1023049
2018-09-12,13022,982203
2018-09-11,6355,1011104
2018-09-10,32047,1006742
2018-09-07,3591,955008
2018-09-06,7918,1013015
2018-09-05,38242,1024650
2018-09-04,15336,1015007
2018-09-03,31865,945227
2018-08-31,40638,1002817
2018-08-30,57285,913650
2018-08-29,24268,897286
2018-08-28,24527,905285
2018-08-27,66045,889361
2018-08-24,36246,921004
2018-08-23,15756,852096
2018-08-22,18762,860194
2018-08-21,11702,831001
2018-08-20,17787,843018
2018-08-17,10129,843018
2018-08-16,13997,854954
2018-08-14,43413,854954
2018-08-13,55019,854954
2018-08-10,3065,795364
2018-08-09,2772,845065
2018-08-08,8259,829887
2018-08-07,9583,862210
2018-08-06,13544,847872
2018-08-03,12440,876036
2018-08-02,3849,871043
2018-08-01,1917,869805
2018-07-31,4359,882185
2018-07-30,1938,886518
2018-07-27,2303,929248
2018-07-26,8092,931073
2018-07-25,34155,932391
2018-07-24,65765,945667
2018-07-23,46536,921044
2018-07-20,41711,999078
2018-07-19,16915,1025730
2018-07-18,32857,1043785
2018-07-17,56255,1030214
2018-07-16,12957,1002782
2018-07-13,54926,967802
2018-07-12,52733,935102
2018-07-11,94361,1024276
2018-07-10,57884,1038221
2018-07-09,94180,994986
2018-07-06,124449,1028003
2018-07-05,90751,1082002
2018-07-04,62539,1077680
2018-07-03,140341,1071789
2018-07-02,150180,1044064
2018-06-29,93808,1041447
2018-06-28,291181,1064706
2018-06-27,130064,1085333
2018-06-26,65700,1040436
2018-06-25,110782,1032654
2018-06-22,55772,1030048
2018-06-21,189762,1090966
2018-06-20,124637,1027406
2018-06-19,94799,1080441
2018-06-18,129535,1063186
2018-06-15,123059,1122368
2018-06-14,106703,1141902
2018-06-12,115933,1181343
2018-06-11,73191,1113572
2018-06-08,91648,1099528
