일자,공매도 수량(전체),공매도 수량(잔고수량)
2016-09-08,2705,146122
2016-09-07,13794,146372
2016-09-06,6151,141564
2016-09-05,12678,137427
2016-09-02,5819,130441
2016-09-01,5387,130403
2016-08-31,6521,128140
2016-08-30,6035,129249
2016-08-29,2282,129055
2016-08-26,10256,131205
2016-08-25,7280,124887
2016-08-24,5571,120435
2016-08-23,4897,118886
2016-08-22,1421,117304
2016-08-19,1080,117314
2016-08-18,3321,112017
2016-08-17,763,110009
2016-08-16,216,111384
2016-08-12,4654,114165
2016-08-11,3994,111160
2016-08-10,1985,112089
2016-08-09,2720,112337
2016-08-08,6235,111621
2016-08-05,8159,105209
2016-08-04,4811,106942
2016-08-03,3321,104456
2016-08-02,4832,100696
2016-08-01,6846,98717
2016-07-29,2307,93046
2016-07-28,16226,93314
2016-07-27,20805,84368
2016-07-26,1177,78513
2016-07-25,4815,78443
2016-07-22,758,78948
2016-07-21,251,78989
2016-07-20,688,81540
2016-07-19,4215,82600
2016-07-18,1712,83231
2016-07-15,1600,82907
2016-07-14,1420,83511
2016-07-13,2559,86523
2016-07-12,1824,87342
2016-07-11,7452,87850
2016-07-08,3193,88999
2016-07-07,3441,91730
2016-07-06,1496,92054
2016-07-05,1433,93130
2016-07-04,2111,99546
2016-07-01,906,104685
2016-06-30,1938,105060
