일자,공매도 수량(전체),공매도 수량(잔고수량)
2016-11-24,38239,137693
2016-11-23,19791,106334
2016-11-22,8086,89119
2016-11-21,16918,79343
2016-11-18,58720,82568
2016-11-17,14360,66696
2016-11-16,85038,70361
2016-11-15,51027,26731
2016-11-14,42439,16794
2016-11-11,33990,0
2016-11-10,9161,0
