일자,공매도 수량(전체),공매도 수량(잔고수량)
2016-08-11,4938,33186
2016-08-10,3702,33025
2016-08-09,3786,42538
2016-08-08,4916,47175
2016-08-05,2925,53864
2016-08-04,3794,53971
2016-08-03,1371,54997
2016-08-02,3405,55285
2016-08-01,13002,54066
2016-07-29,584,49140
2016-07-28,9257,51889
2016-07-27,9364,54809
2016-07-26,24,48640
2016-07-25,1086,51447
2016-07-22,1415,52879
2016-07-21,9329,52970
2016-07-20,13058,51552
2016-07-19,6336,39459
2016-07-18,8911,38287
2016-07-15,8800,45241
2016-07-14,21902,59766
2016-07-13,16715,41337
2016-07-12,4004,38410
2016-07-11,6204,38485
2016-07-08,7568,40569
2016-07-07,4315,40387
2016-07-06,4136,40332
2016-07-05,3688,41314
2016-07-04,1308,49425
2016-07-01,454,49656
2016-06-30,2650,45035
