date,open,high,low,close,volume
2018-03-21,159239,159839,158638,159038,423929
2018-03-22,160040,161242,159839,160841,336226
2018-03-23,157836,158638,156234,156835,488607
2018-03-26,155833,158237,155633,158037,275781
2018-03-27,160240,160240,157436,158037,282736
2018-03-28,157636,158838,155633,157035,261907
2018-03-29,157035,158237,155833,157436,337294
2018-03-30,159038,160040,157436,158638,288372
2018-04-02,156835,158638,156635,157236,397504
2018-04-03,159839,160040,156234,157236,340504
2018-04-04,156635,157436,149624,151026,828402
2018-04-05,153029,156034,152629,156034,471603
2018-04-06,155433,156635,153430,154231,383495
2018-04-09,154031,155032,153029,155032,289960
2018-04-10,154431,156835,154031,155233,395047
2018-04-11,154632,156434,154031,154431,307788
2018-04-12,154031,154431,151227,151627,558188
2018-04-13,151827,153430,150826,153029,340844
2018-04-16,153230,153230,150225,150425,391513
2018-04-17,151026,151827,149224,149824,441463
2018-04-18,150425,151827,150225,150626,415721
2018-04-19,148623,149824,147020,147821,621663
2018-04-20,147821,149224,145418,145818,478767
2018-04-23,145618,147821,145618,147221,311692
2018-04-24,147221,147221,144617,145218,497244
2018-04-25,145418,150425,145017,148823,617988
2018-04-26,146620,149424,145218,145218,1069521
2018-04-27,145218,145618,142614,143415,1047614
2018-04-30,144416,144416,142614,143415,398058
2018-05-02,145418,148022,145017,147821,508562
2018-05-03,148022,149224,145418,145618,316166
2018-05-04,145218,147221,143615,143615,511018
2018-05-08,145618,147821,144416,146419,486545
2018-05-09,146219,148222,144817,145618,474943
2018-05-10,146219,147221,143815,144216,416181
2018-05-11,144416,146019,143014,143615,546905
2018-05-14,144216,144617,143014,143615,288313
2018-05-15,143014,143815,142413,142413,399126
2018-05-16,142614,143215,139809,140210,619136
2018-05-17,140210,140811,139609,139609,461123
2018-05-18,139609,140210,137005,137806,564358
2018-05-21,137406,138207,135403,136605,504833
2018-05-23,136204,137806,135603,137005,429636
2018-05-24,136605,137206,135803,136204,222102
2018-05-25,137206,139008,136605,137206,378208
2018-05-28,137206,137606,136004,136204,270025
2018-05-29,136004,136204,133600,133800,466985
2018-05-30,133600,134201,129794,130596,668822
2018-05-31,132198,134401,130996,134001,1049391
2018-06-01,135002,137406,134602,136204,456620
2018-06-04,136404,137606,134401,134802,408742
2018-06-05,135803,136204,132999,135002,335257
2018-06-07,135203,136605,135002,136204,390320
2018-06-08,136204,141812,136204,140410,940045
2018-06-11,140410,142614,139209,142413,688218
2018-06-12,142614,144016,141011,143615,620404
2018-06-14,144016,145218,141212,141612,793365
2018-06-15,141212,141412,137606,138207,700459
2018-06-18,138207,139209,137406,139008,528502
2018-06-19,138207,139008,137806,137806,550784
2018-06-20,138007,138608,137606,138007,531598
2018-06-21,137206,140811,137005,140010,588527
2018-06-22,138207,145017,138207,144817,800369
2018-06-25,145818,150225,145618,149824,1274418
2018-06-26,148623,149424,146219,147221,536835
2018-06-27,149624,149824,148022,148022,435726
2018-06-28,147821,150425,145418,149624,681663
2018-06-29,150225,153029,149824,152829,778407
2018-07-02,153230,153230,149224,150425,538782
2018-07-03,152028,152829,148823,149624,430879
2018-07-04,154031,156034,152228,153830,898347
2018-07-05,151427,154031,151427,153230,286166
2018-07-06,151227,151827,149424,150025,408722
2018-07-09,150025,156034,149824,151227,471173
2018-07-10,151627,153830,151427,152228,375082
2018-07-11,152829,154431,151627,154031,433774
2018-07-12,155233,156635,153029,156635,479116
2018-07-13,156234,156635,153230,154431,379281
2018-07-16,154431,154832,153630,154431,288193
2018-07-17,154031,154031,151227,152028,264488
2018-07-18,152629,154431,152028,153029,158572
2018-07-19,154632,156234,152829,153230,251732
2018-07-20,153230,154632,151227,154231,251867
2018-07-23,154431,155633,153230,155032,406540
2018-07-24,155233,155433,148623,149224,421882
2018-07-25,152028,152028,148623,149424,472197
2018-07-26,150626,152428,143415,150425,1119581
2018-07-27,147221,150425,146820,150425,568243
2018-07-30,149624,149824,145418,146219,542516
2018-07-31,145418,145818,142614,143415,617494
2018-08-01,143815,145818,143215,145818,514024
2018-08-02,145818,147821,144416,145818,404279
2018-08-03,144817,146419,144416,146419,533585
2018-08-06,146820,149824,146419,147221,302581
2018-08-07,148623,151026,147421,149023,323699
2018-08-08,148623,151427,148623,150225,311942
2018-08-09,150826,156034,149224,156034,664174
2018-08-10,155633,156635,154231,154431,344903
2018-08-13,153630,153630,150225,151227,417713
2018-08-14,152228,153630,151026,151627,307554
2018-08-16,150225,152829,149224,150225,569641
2018-08-17,151026,153830,149824,151227,193610
2018-08-20,153029,153430,150826,151227,194388
2018-08-21,151026,152428,149624,149624,241243
2018-08-22,149624,149824,148422,149624,239316
2018-08-23,151227,154832,150626,154632,494678
2018-08-24,154431,156034,151227,151827,270894
2018-08-27,152829,155233,152228,154031,223405
2018-08-28,154632,154632,150826,151427,232986
2018-08-29,151427,152228,149824,149824,274338
2018-08-30,149824,151627,149224,149424,238617
2018-08-31,149624,151427,149424,150626,289331
2018-09-03,150826,151227,149624,151026,155801
2018-09-04,151627,151627,150025,151227,187000
2018-09-05,150826,150826,145618,147421,590539
2018-09-06,147421,148222,145618,146219,351927
2018-09-07,146620,147221,144617,146620,322381
2018-09-10,144216,146620,144216,145218,359291
2018-09-11,144817,146419,144617,145418,292531
2018-09-12,146219,147020,145418,146219,290644
2018-09-13,147221,147221,144817,144817,513285
2018-09-14,145418,146820,145017,146219,365292
2018-09-17,145218,146419,144817,145818,269351
2018-09-18,144216,146019,144216,145218,276845
2018-09-19,145418,147020,145218,146419,276016
2018-09-20,144617,147020,144617,146419,286765
2018-09-21,148422,148823,144817,145218,375092
2018-09-27,143215,146219,142614,142814,389491
2018-09-28,143615,144016,142814,143415,486595
2018-10-01,143815,144617,142413,142814,210769
2018-10-02,143215,143215,137406,138007,743804
2018-10-04,140210,140611,137206,139209,352956
2018-10-05,136605,143415,136605,141011,427339
2018-10-08,141011,141011,141011,141011,0
2018-10-10,141011,141011,141011,141011,0
2018-10-11,141011,141011,141011,141011,0
2018-10-12,138000,142000,132500,142000,654013
2018-10-15,138500,139000,135000,136000,642772
2018-10-16,137500,138500,130000,133500,575704
2018-10-17,132500,134500,129500,130000,5304519
2018-10-18,128000,128000,123500,125000,880738
2018-10-19,124500,127500,124000,127500,1114452
2018-10-22,127500,130000,125500,129000,324730
